"PNU코드(PNU)","기준년월(KEYMONTH)","표제부_키코드(PKCODE1)","주소(ADDRESS)","자치구코드(SREG)","법정동코드(SEUB)","대지구분(DAEJI)","본번(BUNJI1)","부번(BUNJI2)","경도(LNG)","위도(LAT)","건물이름(BLDNAME)","(건물)동이름(DONGNAME)","주용도코드(JYONGDO_CODE)","주용도명(JYONGDO)","대지면적(DJAREA)","건축면적(GCAREA)","건폐율(GPRATE)","연면적(YAREA)","지상연면적(JSYAREA)","용적률(YJRATE)","건물높이(HIGH)","지상_층수(JSFLOOR)","지하_층수(JHFLOOR)","세대_수(SEDECNT)","사용_승인일(SYDATE)","건축년도(BUILDYEAR)","지역지구(JYJG)","전세시세_산정_세대_수(HO_COUNT1)","월세시세_산정_세대_수(HO_COUNT2)"
"1123010600104070019","202103","11650-6691","서**별**구** **동**4**2**","11620","10800","1","0128","0020",126.945715491599,37.604383939843,"","","02000","공동주택",333.4,99.33,0,525.39,395.07,194.93,16.35,5,1,14,"19931015","0","제2종일반주거지역",7,11
"1174010600104900019","202002","11305-100223672","서**별**중** **동**7**3**","11290","10700","1","0308","0101",127.086531060001,37.50472730086,"M*R*G*L* *i*l","","02000","공동주택",876,135.56,58.46,410.02,0,239.4,15,5,1,8,"20050719","0","제2종일반주거지역",8,16
"1153010200107400046","202001","11440-27627","서**별**관** **동**3**9**","11500","10800","1","0021","0003",127.140474750835,37.503204124482,"","B동","02000","공동주택",317,226.62,59.06,487.96,349.32,239.46,11.5,2,0,12,"20030610","0","제2종일반주거지역",16,8
"1132010700104490089","202010","11590-27077","서**별**서**구**가** **0**9**","11440","10700","1","0681","0048",126.913498253042,37.51345552855,"혜*쉐*빌*차","","02000","공동주택",169,106.02,53.09,155.07,160.88,261.18,0,4,0,16,"19931222","2012","",7,4
"1171010400101020018","202009","11305-13810","서**별**강** **동**6**9**","11740","10200","1","0954","0001",127.106150756385,37.4849541754971,"","","02000","공동주택",289.5,144.41,45.21,659.2,498.6,96.05,14.3,5,1,8,"20170427","2020","제2종일반주거지역",5,5
"1147010100109890015","202007","11545-100183725","서**별**송** **동**1**1**","11545","10200","1","0287","0007",126.853472016605,37.4673377768481,"","","02000","공동주택",56.2,104.38,57.82,457.58,528.05,234.47,0,4,1,8,"19940108","0","제2종전용주거지역",6,8
"1168010400100120027","202105","11215-8084","서**별**관** **동**5**5**","11590","10800","1","0838","0023",126.913942841307,37.599746035468,"파*빌","","02000","공동주택",184,183.41,59.55,653.18,361.12,204.13,19.8,5,1,8,"20160115","0","",8,4
"1126010100104100051","202002","11620-3866","서**별**용** **동**-**2**","11440","13400","1","0462","0057",126.965558915166,37.607243631429,"","","02000","공동주택",335.9,151.33,54.25,181.98,107.64,217.38,15.6,5,1,10,"20020503","2020","일반주거지역",15,3
"1150010300101110024","202002","11710-4391","서**별**강** **동**2**1**","11215","10200","1","0900","0001",127.000214194236,37.638224598479,"해*빌*","","02000","공동주택",225,130.72,57.01,285.15,620.18,225.89,19.05,5,0,9,"20160412","2014","일반주거지역",12,6
"1144012300104630005","202004","11140-21790","서**별**강** **동**1**2**","11710","10100","1","0512","0002",127.049017426322,37.6127214158809,"","그라민빌리지","02000","공동주택",312.13,66.54,0,779.91,1735.68,0,0,4,0,5,"20160520","2017","제2종일반주거지역",12,0
"1168011400106830014","202006","11470-11685","서**별**영**구**림**7**-**","11560","10300","1","0003","0026",126.898452557542,37.5411685788669,"에*스*빌","라동","02000","공동주택",139.5,124.74,59.48,529.36,186.3,0,10.5,7,1,8,"20080807","2011","제2종일반주거지역",2,8
"1153010700103430010","202103","11620-13837","서**별**금** **동**7**3**","11710","10100","1","0265","0025",127.080777635531,37.620531454802,"이*에*빌","102동","02000","공동주택",355.72,132.64,58.54,594.25,770.96,199.57,18,4,0,7,"19910831","0","제2종일반주거지역",4,8
"1171010100103280001","202007","11410-6352","서**별**관** **동**1**1**","11440","10800","1","0029","0004",127.018196737002,37.538555065878,"우*그*빌","","02000","공동주택",199.7,131.1,58.79,358.71,552.59,236.13,15.7,5,0,8,"19960705","2002","제2종일반주거지역",8,13
"1111016600101010000","202007","11740-5096","서**별**동**구**경**2**-**3**","11620","12000","1","0026","0042",127.094597104958,37.441722655607,"","","02000","공동주택",407.4,208.2,55.41,559.01,184.68,0,18.45,4,1,8,"20181214","2019","일반주거지역",10,10
"1165010800114510029","202012","11470-19483","서**별**동**구**량** **9**9**","11710","10300","1","0502","0011",126.919589422376,37.606923630202,"","2동","02000","공동주택",106,110.32,69.16,388.64,533.09,220.7,12.7,6,0,14,"20121102","2017","제2종일반주거지역",12,7
"1153010200107420085","202007","11140-21661","서**별**마** **동**3**1**","11590","10700","1","0397","0024",126.908777590228,37.536430753513,"","","02000","공동주택",1454.3,175.6,59.29,659.7,219.6,246.26,14.55,6,1,6,"20161202","0","제2종일반주거지역",4,5
"1130510300104720280","202006","11380-29981","서**별**마** **동**5**1**","11170","11900","1","0393","0183",127.015377694547,37.5212227053512,"","","02000","공동주택",297.4,0,0,443.12,491.13,299.85,14.2,2,0,7,"20030109","0","일반주거지역",0,3
"1111018600101360013","202009","11215-100245052","서**별**관** **동**5**1**","11215","10600","1","0095","0122",126.933973253089,37.536290730782,"","","02000","공동주택",213.6,123.12,50.1,416.94,2118.29,210.1,11.7,6,0,6,"20160224","2002","일반주거지역",8,7
"1174010700104530002","202001","11260-100216743","서**별**강** **동**6**2**","11410","10700","1","0416","0008",126.942515716345,37.59237474648,"비*비*즈* *0*동","","02000","공동주택",390.2,147.9,46.97,219.18,620.9,217.31,12.75,5,1,9,"20110919","2002","",4,4
"1174010900100390011","202002","11680-100215827","서**별**강** **동**2**","11440","10900","1","0337","0005",127.091074245762,37.6071124562048,"평*빌*지","","02000","공동주택",207.2,105.36,58.4,264.9,518.88,116.68,12.2,4,1,5,"19750523","2010","",8,4
"1174010900102330002","202006","11320-4697","서**별**양** **동**5**4**","11320","10400","1","1561","0015",126.890451708809,37.593311557231,"","","02000","공동주택",462.72,179.82,29.68,473,491.67,0,11.7,4,2,9,"20021029","2018","",9,12
"1171010500100570001","202002","11380-37168","서**별**서**구**은**2**-**","11470","10700","1","0342","0009",126.861071929581,37.524631053095,"미*연*","","02000","공동주택",218.1,169.48,58.95,296.69,620.9,177.39,12.8,2,0,10,"20030512","0","일반주거지역",8,3
"1126010500103960030","202011","11650-17782","서**별**도** **동**9**4**","11230","10100","1","0771","0088",127.098415744614,37.600710413789,"","A동","02000","공동주택",385,199.34,55.15,295.14,613.52,200.09,0,5,1,6,"20020731","0","제2종일반주거지역",3,9
"1153010600103450000","202101","11110-12004","서**별**관** **동**1**1**","11215","10100","1","0791","0218",126.959505229575,37.482211109154,"","","02000","공동주택",356.14,143.93,59.49,383.79,326.21,0,12.8,3,0,6,"20140723","0","준주거지역",3,8
"1135010200104960041","202104","11545-100205124","서**별**은** **동**8**4**","11320","10500","1","0030","0011",127.01141283101,37.581697778366,"","","02000","공동주택",250.4,81.62,57.06,651.24,568.08,197.23,0,5,1,6,"19900928","2004","",6,4
"1171010800100440007","202011","11320-16612","서**별**성** **동** **6**6**","11440","10800","1","1476","0109",126.971483734995,37.513574059643,"강*빌","","02000","공동주택",227.9,123.2,0,659.34,402.58,183.02,11.8,4,1,16,"19951218","0","준공업지역",8,6
"1123010600101630016","202105","11305-18107","서**별**도** ** **3**7**","11170","10300","1","0244","0006",127.132622486552,37.520862198459,"라*","","02000","공동주택",231,170.56,54.35,712.14,549.53,198.4,12.8,5,1,7,"20140307","0","제2종일반주거지역",10,7
"1168011100105410000","202105","11380-100246036","서**별**종** **동**6**1**","11740","13300","1","0272","0033",127.080822498679,37.4691015075953,"","가동","02000","공동주택",95,126.72,44.72,270.09,107.3,149.82,21.1,3,1,7,"19971203","2009","일반주거지역",8,8
"1121510500105530396","202103","11470-8106","서**별**광** **동**8**2**","11320","10300","1","0126","0005",127.034881621812,37.494227266203,"","","02000","공동주택",321.3,65.61,68.2,501.57,196.28,191.15,13.65,5,1,2,"20150702","2016","일반주거지역",6,6
"1162010200100920010","202103","11530-100216492","서**별**송** **동**0**2**","11215","10100","1","0610","0019",126.849018983525,37.609528782102,"굿*닝*","","02000","공동주택",298.8,75.25,56.78,462.6,145.44,203.64,0,4,0,24,"19931127","0","도시지역",15,6
"1150010300110420016","202010","11230-13375","서**별**은** **동**3**2**","11470","10100","1","0079","0001",127.072204177617,37.510680787643,"","","02000","공동주택",286.4,179.35,59.53,970.42,658.52,0,13.04,4,0,20,"19860510","0","제2종일반주거지역",4,10
"1159010200104700000","202009","11590-18723","서**별**은** **동**9**2**","11410","10800","1","0001","0401",126.917910152769,37.609479771103,"","","02000","공동주택",179,102.6,48.57,512.61,446.04,90.84,13.7,4,0,10,"20030303","2k07","일반주거지역",2,6
"1162010200114330135","202102","11380-19059","서**별**강** **동**3**4**","11710","10300","1","0210","0024",126.854202227789,37.6613535267815,"태*현*홈*운*위*2*지","","02000","공동주택",691.7,82.64,0,425.44,395.99,182.19,11.2,5,0,6,"20031216","2017","제2종일반주거지역",7,8
"1129010100101130085","202012","11740-19536","서**별**구** **동**3**1**","11530","10600","1","0349","0012",126.861247738782,37.609143460257,"청*하*빌","","02000","공동주택",256.5,96.87,52.55,818.5,402.35,0,11.6,5,0,11,"19761218","2016","준주거지역",3,8
"1147010300104210007","202008","11170-1453","서**별**강** **동**3**","11410","11600","1","0244","0019",126.924861490283,37.560027968544,"","","02000","공동주택",241,63.03,57.43,881.28,424.4,39.76,17.7,8,0,10,"20020805","0","",5,10
"1121510300102040016","202010","11320-13598","서**별**성** **동** **6**","11560","10400","1","0451","0145",126.931589395319,37.609909124228,"","","02000","공동주택",165.4,107.06,59.86,437.64,447.16,211.51,0,4,0,8,"19900224","2004","일반주거지역",16,2
"1117010900100030027","202001","11740-11441","서**별**관** **동**6**-**","11290","10200","1","0488","0980",127.129523381274,37.558321688371,"민*빌*","","02000","공동주택",317,147.27,58.88,360.2,537.57,0,15.05,4,0,11,"20191230","2016","제1종일반주거지역",14,12
"1135010200104470003","202012","11620-31118","서**별**강** **동**4**1**","11440","10400","1","0530","0002",126.849248732036,37.5743833521071,"공*주* *상*나*)","","02000","공동주택",177.9,146.72,57.85,658.81,523.02,223.87,18.85,5,1,12,"20120224","2003","제2종일반주거지역",8,8
"1141011800102650134","202002","11440-32161","서**별**중** ** **8**","11500","10300","1","0076","0014",127.082084969223,37.494424274832,"엔*하*스","","02000","공동주택",202,157.41,41.49,659.22,381.99,195.96,13.88,4,1,5,"20150320","0","제2종일반주거지역",8,4
"1141011700101850003","202001","11290-8274","서**별**송** **동**2**","11440","10700","1","0313","0000",127.018210046137,37.5999750901937,"샬*아*빌","드림빌딩","02000","공동주택",236.6,157.05,59.14,337.22,509.18,113.81,11.5,5,0,6,"20131016","2003","",4,1
"1114016200104320476","202008","11170-100211161","서**별**서** **동**5**4**","11620","13300","1","0469","0010",127.069757747014,37.588668219662,"","101동","02000","공동주택",193.7,101.88,59.85,98.98,228.06,0,13.8,4,0,6,"19781229","2010","도시지역",6,12
"1171010800100470002","202006","11590-16550","서**별**중** **동**0**5**","11260","10600","1","0218","0135",126.94452738923,37.557649218064,"","","02000","공동주택",328,184.26,53.5,171.64,344.04,93.16,10.2,2,0,6,"19991104","2019","",7,12
"1141011800102650323","202012","11305-100208623","서**별**은** **동**8**9**","11380","17500","1","0407","0067",126.864232378213,37.524165360771,"라*하*스*종*","하우젠빌","02000","공동주택",759,201.17,49.92,627.36,581.21,199.34,14.4,3,1,6,"20021025","2002","일반주거지역",8,16
"1138010900100260008","202105","11440-24368","서**별**동** **동**9**7**","11590","10500","1","0524","0233",126.998685163906,37.485194482238,"연*하*츠*","","02000","공동주택",347.1,346.86,58.66,411.2,417.29,202.39,21.35,2,1,9,"20181211","0","제2종일반주거지역",10,2
"1132010500106010000","202011","11590-14104","서**별**송** **동**2**1**","11380","10100","1","0151","0032",126.885279228225,37.565873905408,"","","02000","공동주택",345,0,52.4,297.52,220.31,195.66,14.8,4,1,9,"20131105","0","제2종일반주거지역",0,6
"1153010700103090037","202101","11440-4490","서**별**마** **동**0**3**","11470","10300","1","0083","0013",127.097055769256,37.4732185536,"","","02000","공동주택",238,123.8,59.53,991.64,658.62,99.52,12.6,4,1,10,"19860627","2002","일반주거지역",19,7
"1153010700103150005","202010","11680-2047","서**별**관** **동**4**3**","11740","10100","1","0486","0035",126.857177183247,37.4805123493177,"","","02000","공동주택",236,192.96,59.79,358.02,654.24,0,12.97,2,0,6,"20111230","2002","",5,2
"1126010300102750003","202101","11110-9136","서**별**성** **동**1**5**","11470","10600","1","0199","0061",127.043983942709,37.511304611403,"","","02000","공동주택",234.6,116.72,52.68,390.19,525.23,218.24,12.8,5,0,13,"19860721","0","제2종일반주거지역",6,6
"1138010400100090156","202104","11380-100189892","서**별**강** **동**0**","11260","10300","1","0332","0017",126.961867753119,37.577292844152,"","","02000","공동주택",302.9,195.5,59.8,374.91,611.56,199.7,15.05,4,0,10,"20070906","2011","",8,0
"1129013800102250132","202012","11680-100258290","서**별**성** **동**3**1**","11470","10200","1","0122","0023",127.040728647578,37.60186686611,"","00","02000","공동주택",96.6,147.41,49.77,824.04,823.49,199.86,20.3,4,0,6,"20170220","2003","제2종일반주거지역",4,8
"1121510700100190039","202104","11305-28201","서**별**강** **동**7**5**","11170","10200","1","0153","0000",126.905067657807,37.504846784408,"다*대*택","","02000","공동주택",462,124.35,0,845.84,528.11,209.69,0,2,0,6,"19940617","0","제1종일반주거지역",8,4
"1159010300106460002","202105","11170-5217","서**별**은** **동**2**3**","11110","10100","1","0040","0029",127.115832386026,37.541537838191,"호*하*스*역*","MJ하이빌","02000","공동주택",326.8,107,59.79,628.78,658.41,199.62,11.8,4,1,4,"20130329","0","도시지역",16,7
"1144012200104470008","202012","11290-100266351","서**별**광** **동**5**4**","11470","10300","1","0201","0000",126.931032342201,37.504592332191,"","","02000","공동주택",260.4,97.62,59.05,318.39,446.82,179.26,19.35,4,0,6,"19950620","2002","제2종일반주거지역",16,0
"1156013200149170007","202010","11680-12916","서**별**동** **동**0**-**","11500","10500","1","0534","0006",126.904217103878,37.610173436683,"","","02000","공동주택",291.1,121.29,57.18,303.18,306.21,210.5,15.1,4,0,11,"19900302","2015","일반주거지역",7,2
"1159010200102790070","202006","11320-16694","서**별**송** **동**-**","11380","10700","1","0033","0004",126.966664821228,37.488788800697,"그*홈","","02000","공동주택",337.6,205.96,55.5,657.6,393.25,249.85,13.18,4,0,10,"20031203","0","",7,12
"1150010300104210025","202002","11470-8695","서**별**강** **동**4**","11740","10800","1","1431","0511",127.079581649585,37.598913697145,"","","02000","공동주택",231.67,171.55,0,240.31,662.36,199.77,10.95,5,0,9,"19951222","2015","도시지역",8,16
"1168010800101380001","202011","11590-9128","서**별**은** **동**8**8**","11470","11400","1","0659","0013",126.963322548612,37.4971166149567,"한*올*진","","02000","공동주택",202.7,151.18,53.22,248.46,645.33,175.88,13.1,4,1,10,"20000417","0","일반주거지역",10,19
"1174010700105040031","202008","11680-11082","서**별**강** **동**8**3**","11305","10200","1","0179","0203",126.90501019859,37.4822096632423,"동*네*트","","02000","공동주택",152.8,0,59.29,540.85,613.8,207.03,14.85,3,1,9,"19940603","0","",4,7
"1150010300103300017","202004","11110-20085","서**별**강** **동**0**-**","11305","10800","1","0591","0040",126.89941488371,37.625946600252,"","","02000","공동주택",1004,158.06,0,657.2,1455.81,174.95,0,3,1,3,"20030418","0","제2종일반주거지역",7,10
"1171010400101030021","202002","11740-100221418","서**별**양** **동**5**9**","11740","10500","1","0264","0055",126.838100208984,37.564335831472,"논*동*세*주*","","02000","공동주택",278.6,146.61,58.91,764.03,0,0,0,5,1,16,"20190108","0","",5,9
"1162010200100980127","202011","11215-100242169","서**별**종** **동**6**","11305","10300","1","0092","0008",127.137542192506,37.506106709723,"행*한*","대림캐슬","02000","공동주택",268,150.24,0,249.21,719.47,147.24,13.57,3,1,19,"19960412","2020","제2종일반주거지역",15,11
"1165010100105390178","202006","11710-22794","서**별**광** ** **7**","11650","10800","1","0156","0000",126.908510633046,37.522626537305,"유*주*뜰*을","","02000","공동주택",295.5,147.61,54.76,686.23,375.44,199.48,13.2,5,1,7,"20101021","2017","일반주거지역",10,5
"1174010500101400000","202101","11215-20327","서**별**송** **동**9**","11620","10900","1","0675","0025",127.085707359551,37.474230450385,"","","02000","공동주택",249.93,368.8,59.87,1067.17,601.16,197.32,13.9,4,0,7,"20190325","0","일반주거지역",4,8
"1138010400102440018","202104","11380-100266561","서**별**구** **동**1**3**","11590","10100","1","0249","0027",127.030967944834,37.4899628771759,"마*대*밸*","","02000","공동주택",119,113.86,65.57,658.91,475.51,236.44,0,5,0,6,"20120821","0","제2종일반주거지역",18,12
"1150010900104970018","202104","11260-100219321","서**별**송** **동**0**","11740","10600","1","0995","0001",126.924375935271,37.508643209978,"","102동","02000","공동주택",310.3,68.1,59.73,254.6,437.81,184.82,14.95,5,1,8,"19870713","2018","준공업지역",0,10
"1162010200105630006","202004","11380-100203824","서**별**중** **동**1**4**","11530","10200","1","0584","0004",127.08321968284,37.49225249745,"","","02000","공동주택",206.5,228.45,55.72,329.56,494.1,94.03,14.3,3,1,11,"20170220","2014","제2종일반주거지역",6,6
"1168010700105060002","202009","11710-16592","서**별**은** **동**2**4**","11470","12500","1","0244","0018",127.109056722341,37.486122574416,"스*이*","","02000","공동주택",198.5,117.04,59.68,2515.28,465.03,209.92,0,2,0,7,"20071214","2002","도시지역",14,4
"1162010100107280049","202010","11200-11805","서**별**강** **동**6**1**","11500","10300","1","0095","0063",127.033782506514,37.591471359093,"","","02000","공동주택",116.36,78.06,59.71,368.88,610.63,254.59,13.8,3,1,8,"20200513","2002","제2종일반주거지역",12,4
"1162010100104570139","202003","11500-4535","서**별**구** **동**4**6**","11620","10200","1","0953","0005",127.091890275112,37.5034300411,"","성원쉐르빌","02000","공동주택",164.8,185.33,53.17,1084.9,533.98,0,15.4,4,1,9,"20090113","0","제2종일반주거지역",8,7
"1138010200100900010","202101","11440-100237534","서**별**서** **동**1**9**","11470","10500","1","0352","0016",127.07437563649,37.448154372557,"혜*팰*스","","02000","공동주택",334.2,127.68,0,594.88,538.53,228.66,0,4,0,8,"19890412","2002","",8,6
